utterance_id,source,target
17-PMUL3841,s-63,u-47
18-PMUL3841,u-47,s-41
19-PMUL3841,s-41,u-54
20-PMUL3841,u-54,s-41
0-PMUL2020,u-0,s-74
1-PMUL2020,s-74,u-57
2-PMUL2020,u-57,s-54
3-PMUL2020,s-54,u-22
4-PMUL2020,u-22,s-70
5-PMUL2020,s-70,u-23
6-PMUL2020,u-23,s-73
7-PMUL2020,s-73,u-45
8-PMUL2020,u-45,s-74
9-PMUL2020,s-74,u-11
10-PMUL2020,u-11,s-62
11-PMUL2020,s-62,u-47
12-PMUL2020,u-47,s-41
0-SNG1170,u-9,s-7
1-SNG1170,s-7,u-26
2-SNG1170,u-26,s-10
3-SNG1170,s-10,u-8
4-SNG1170,u-8,s-6
5-SNG1170,s-6,u-9
6-SNG1170,u-9,s-1
7-SNG1170,s-1,u-46
8-SNG1170,u-46,s-41
0-PMUL0392,u-25,s-23
1-PMUL0392,s-23,u-11
2-PMUL0392,u-11,s-3
3-PMUL0392,s-3,u-47
4-PMUL0392,u-47,s-63
5-PMUL0392,s-63,u-17
6-PMUL0392,u-17,s-71
7-PMUL0392,s-71,u-44
8-PMUL0392,u-44,s-58
9-PMUL0392,s-58,u-21
10-PMUL0392,u-21,s-25
11-PMUL0392,s-25,u-17
12-PMUL0392,u-17,s-29
13-PMUL0392,s-29,u-11
14-PMUL0392,u-11,s-3
15-PMUL0392,s-3,u-47
16-PMUL0392,u-47,s-50
0-PMUL4313,u-25,s-23
1-PMUL4313,s-23,u-37
2-PMUL4313,u-37,s-23
3-PMUL4313,s-23,u-11
4-PMUL4313,u-11,s-3
5-PMUL4313,s-3,u-4
6-PMUL4313,u-4,s-13
7-PMUL4313,s-13,u-5
8-PMUL4313,u-5,s-17
9-PMUL4313,s-17,u-40
10-PMUL4313,u-40,s-5
11-PMUL4313,s-5,u-47
12-PMUL4313,u-47,s-33
13-PMUL4313,s-33,u-47
14-PMUL4313,u-47,s-41
0-SNG0211,u-30,s-52
1-SNG0211,s-52,u-56
2-SNG0211,u-56,s-55
0-MUL1458,u-0,s-17
1-MUL1458,s-17,u-0
2-MUL1458,u-0,s-15
3-MUL1458,s-15,u-40
4-MUL1458,u-40,s-17
5-MUL1458,s-17,u-25
6-MUL1458,u-25,s-23
7-MUL1458,s-23,u-38
8-MUL1458,u-38,s-23
9-MUL1458,s-23,u-11
10-MUL1458,u-11,s-16
11-MUL1458,s-16,u-12
12-MUL1458,u-12,s-21
13-MUL1458,s-21,u-41
14-MUL1458,u-41,s-3
15-MUL1458,s-3,u-47
16-MUL1458,u-47,s-41
0-MUL0458,u-3,s-17
1-MUL0458,s-17,u-7
2-MUL0458,u-7,s-17
3-MUL0458,s-17,u-0
4-MUL0458,u-0,s-20
5-MUL0458,s-20,u-1
6-MUL0458,u-1,s-18
7-MUL0458,s-18,u-56
8-MUL0458,u-56,s-54
9-MUL0458,s-54,u-56
10-MUL0458,u-56,s-74
11-MUL0458,s-74,u-56
12-MUL0458,u-56,s-62
13-MUL0458,s-62,u-56
14-MUL0458,u-56,s-62
15-MUL0458,s-62,u-47
16-MUL0458,u-47,s-63
17-MUL0458,s-63,u-47
18-MUL0458,u-47,s-47
0-PMUL3084,u-6,s-10
1-PMUL3084,s-10,u-0
2-PMUL3084,u-0,s-20
3-PMUL3084,s-20,u-11
4-PMUL3084,u-11,s-5
5-PMUL3084,s-5,u-25
6-PMUL3084,u-25,s-23
7-PMUL3084,s-23,u-22
8-PMUL3084,u-22,s-23
9-PMUL3084,s-23,u-22
10-PMUL3084,u-22,s-23
11-PMUL3084,s-23,u-56
12-PMUL3084,u-56,s-54
13-PMUL3084,s-54,u-11
14-PMUL3084,u-11,s-3
15-PMUL3084,s-3,u-47
16-PMUL3084,u-47,s-46
0-PMUL4831,u-28,s-76
1-PMUL4831,s-76,u-36
2-PMUL4831,u-36,s-61
3-PMUL4831,s-61,u-57
4-PMUL4831,u-57,s-62
5-PMUL4831,s-62,u-17
6-PMUL4831,u-17,s-27
7-PMUL4831,s-27,u-20
8-PMUL4831,u-20,s-63
9-PMUL4831,s-63,u-36
10-PMUL4831,u-36,s-58
11-PMUL4831,s-58,u-11
12-PMUL4831,u-11,s-22
13-PMUL4831,s-22,u-39
14-PMUL4831,u-39,s-3
15-PMUL4831,s-3,u-51
16-PMUL4831,u-51,s-41
0-PMUL2872,u-34,s-26
1-PMUL2872,s-26,u-11
2-PMUL2872,u-11,s-4
3-PMUL2872,s-4,u-47
4-PMUL2872,u-47,s-41
5-PMUL2872,s-41,u-28
6-PMUL2872,u-28,s-77
7-PMUL2872,s-77,u-6
8-PMUL2872,u-6,s-74
9-PMUL2872,s-74,u-56
10-PMUL2872,u-56,s-57
11-PMUL2872,s-57,u-9
12-PMUL2872,u-9,s-2
13-PMUL2872,s-2,u-9
14-PMUL2872,u-9,s-1
15-PMUL2872,s-1,u-46
16-PMUL2872,u-46,s-37
0-SNG01802,u-33,s-53
1-SNG01802,s-53,u-56
2-SNG01802,u-56,s-55
0-PMUL2803,u-34,s-59
1-PMUL2803,s-59,u-56
2-PMUL2803,u-56,s-56
3-PMUL2803,s-56,u-27
4-PMUL2803,u-27,s-27
5-PMUL2803,s-27,u-16
6-PMUL2803,u-16,s-25
7-PMUL2803,s-25,u-47
8-PMUL2803,u-47,s-43
0-PMUL0649,u-25,s-69
1-PMUL0649,s-69,u-45
2-PMUL0649,u-45,s-23
3-PMUL0649,s-23,u-61
4-PMUL0649,u-61,s-3
5-PMUL0649,s-3,u-3
6-PMUL0649,u-3,s-48
7-PMUL0649,s-48,u-1
8-PMUL0649,u-1,s-19
9-PMUL0649,s-19,u-47
10-PMUL0649,u-47,s-65
0-MUL1332,u-23,s-69
1-MUL1332,s-69,u-37
2-MUL1332,u-37,s-23
3-MUL1332,s-23,u-11
4-MUL1332,u-11,s-66
5-MUL1332,s-66,u-41
6-MUL1332,u-41,s-23
7-MUL1332,s-23,u-11
8-MUL1332,u-11,s-21
9-MUL1332,s-21,u-25
10-MUL1332,u-25,s-23
11-MUL1332,s-23,u-36
12-MUL1332,u-36,s-23
13-MUL1332,s-23,u-11
14-MUL1332,u-11,s-21
15-MUL1332,s-21,u-41
16-MUL1332,u-41,s-23
17-MUL1332,s-23,u-41
18-MUL1332,u-41,s-21
19-MUL1332,s-21,u-11
20-MUL1332,u-11,s-75
21-MUL1332,s-75,u-29
22-MUL1332,u-29,s-23
23-MUL1332,s-23,u-23
24-MUL1332,u-23,s-69
25-MUL1332,s-69,u-41
26-MUL1332,u-41,s-21
27-MUL1332,s-21,u-27
28-MUL1332,u-27,s-73
29-MUL1332,s-73,u-21
30-MUL1332,u-21,s-71
31-MUL1332,s-71,u-11
32-MUL1332,u-11,s-21
33-MUL1332,s-21,u-13
34-MUL1332,u-13,s-4
35-MUL1332,s-4,u-47
36-MUL1332,u-47,s-63
37-MUL1332,s-63,u-47
38-MUL1332,u-47,s-22
39-MUL1332,s-22,u-46
40-MUL1332,u-46,s-41
0-PMUL3743,u-0,s-13
1-PMUL3743,s-13,u-8
2-PMUL3743,u-8,s-48
3-PMUL3743,s-48,u-28
4-PMUL3743,u-28,s-22
0-MUL0863,u-25,s-23
1-MUL0863,s-23,u-25
2-MUL0863,u-25,s-23
3-MUL0863,s-23,u-28
4-MUL0863,u-28,s-62
5-MUL0863,s-62,u-57
6-MUL0863,u-57,s-52
7-MUL0863,s-52,u-25
8-MUL0863,u-25,s-23
9-MUL0863,s-23,u-25
10-MUL0863,u-25,s-23
11-MUL0863,s-23,u-9
12-MUL0863,u-9,s-8
13-MUL0863,s-8,u-10
14-MUL0863,u-10,s-62
15-MUL0863,s-62,u-9
16-MUL0863,u-9,s-1
0-MUL0103,u-0,s-26
1-MUL0103,s-26,u-15
2-MUL0103,u-15,s-26
3-MUL0103,s-26,u-56
4-MUL0103,u-56,s-26
5-MUL0103,s-26,u-25
6-MUL0103,u-25,s-23
7-MUL0103,s-23,u-11
8-MUL0103,u-11,s-3
9-MUL0103,s-3,u-47
10-MUL0103,u-47,s-33
11-MUL0103,s-33,u-52
12-MUL0103,u-52,s-33
0-SNG1203,u-0,s-6
1-SNG1203,s-6,u-0
2-SNG1203,u-0,s-48
3-SNG1203,s-48,u-40
4-SNG1203,u-40,s-5
5-SNG1203,s-5,u-47
6-SNG1203,u-47,s-63
0-SNG01975,u-9,s-6
1-SNG01975,s-6,u-15
2-SNG01975,u-15,s-7
3-SNG01975,s-7,u-6
4-SNG01975,u-6,s-66
5-SNG01975,s-66,u-34
6-SNG01975,u-34,s-68
7-SNG01975,s-68,u-34
8-SNG01975,u-34,s-0
9-SNG01975,s-0,u-9
10-SNG01975,u-9,s-1
0-PMUL2434,u-26,s-77
1-PMUL2434,s-77,u-36
2-PMUL2434,u-36,s-58
3-PMUL2434,s-58,u-56
4-PMUL2434,u-56,s-75
5-PMUL2434,s-75,u-56
6-PMUL2434,u-56,s-54
7-PMUL2434,s-54,u-25
8-PMUL2434,u-25,s-70
9-PMUL2434,s-70,u-25
10-PMUL2434,u-25,s-23
11-PMUL2434,s-23,u-24
12-PMUL2434,u-24,s-23
13-PMUL2434,s-23,u-61
14-PMUL2434,u-61,s-23
15-PMUL2434,s-23,u-9
16-PMUL2434,u-9,s-70
17-PMUL2434,s-70,u-10
18-PMUL2434,u-10,s-10
19-PMUL2434,s-10,u-9
20-PMUL2434,u-9,s-3
21-PMUL2434,s-3,u-9
22-PMUL2434,u-9,s-1
23-PMUL2434,s-1,u-9
24-PMUL2434,u-9,s-46
0-SNG1277,u-25,s-23
1-SNG1277,s-23,u-23
2-SNG1277,u-23,s-23
3-SNG1277,s-23,u-39
4-SNG1277,u-39,s-16
5-SNG1277,s-16,u-12
6-SNG1277,u-12,s-3
7-SNG1277,s-3,u-47
8-SNG1277,u-47,s-41
0-PMUL0940,u-25,s-70
1-PMUL0940,s-70,u-29
2-PMUL0940,u-29,s-23
3-PMUL0940,s-23,u-22
4-PMUL0940,u-22,s-23
5-PMUL0940,s-23,u-0
6-PMUL0940,u-0,s-13
7-PMUL0940,s-13,u-0
8-PMUL0940,u-0,s-22
0-SNG0249,u-30,s-52
1-SNG0249,s-52,u-56
2-SNG0249,u-56,s-57
3-SNG0249,s-57,u-47
4-SNG0249,u-47,s-41
0-MUL1171,u-20,s-75
1-MUL1171,s-75,u-38
2-MUL1171,u-38,s-24
3-MUL1171,s-24,u-18
4-MUL1171,u-18,s-24
5-MUL1171,s-24,u-56
6-MUL1171,u-56,s-24
7-MUL1171,s-24,u-28
8-MUL1171,u-28,s-75
9-MUL1171,s-75,u-36
10-MUL1171,u-36,s-54
11-MUL1171,s-54,u-6
12-MUL1171,u-6,s-77
13-MUL1171,s-77,u-43
14-MUL1171,u-43,s-62
15-MUL1171,s-62,u-56
16-MUL1171,u-56,s-55
17-MUL1171,s-55,u-46
18-MUL1171,u-46,s-33
0-PMUL2643,u-20,s-69
1-PMUL2643,s-69,u-44
2-PMUL2643,u-44,s-25
3-PMUL2643,s-25,u-39
4-PMUL2643,u-39,s-14
5-PMUL2643,s-14,u-15
6-PMUL2643,u-15,s-58
7-PMUL2643,s-58,u-56
8-PMUL2643,u-56,s-54
9-PMUL2643,s-54,u-16
10-PMUL2643,u-16,s-74
11-PMUL2643,s-74,u-36
12-PMUL2643,u-36,s-74
13-PMUL2643,s-74,u-9
14-PMUL2643,u-9,s-10
15-PMUL2643,s-10,u-6
16-PMUL2643,u-6,s-1
17-PMUL2643,s-1,u-50
18-PMUL2643,u-50,s-64
19-PMUL2643,s-64,u-46
20-PMUL2643,u-46,s-41
0-SNG02347,u-0,s-13
1-SNG02347,s-13,u-5
2-SNG02347,u-5,s-48
3-SNG02347,s-48,u-47
4-SNG02347,u-47,s-63
0-PMUL4108,u-0,s-77
1-PMUL4108,s-77,u-56
2-PMUL4108,u-56,s-52
3-PMUL4108,s-52,u-25
4-PMUL4108,u-25,s-23
5-PMUL4108,s-23,u-57
6-PMUL4108,u-57,s-52
7-PMUL4108,s-52,u-47
8-PMUL4108,u-47,s-46
0-MUL2621,u-14,s-28
1-MUL2621,s-28,u-38
2-MUL2621,u-38,s-24
3-MUL2621,s-24,u-21
4-MUL2621,u-21,s-63
5-MUL2621,s-63,u-34
6-MUL2621,u-34,s-58
7-MUL2621,s-58,u-56
8-MUL2621,u-56,s-66
9-MUL2621,s-66,u-54
10-MUL2621,u-54,s-38
0-PMUL0310,u-25,s-74
1-PMUL0310,s-74,u-37
2-PMUL0310,u-37,s-69
3-PMUL0310,s-69,u-11
4-PMUL0310,u-11,s-3
5-PMUL0310,s-3,u-27
6-PMUL0310,u-27,s-71
7-PMUL0310,s-71,u-20
8-PMUL0310,u-20,s-28
9-PMUL0310,s-28,u-19
10-PMUL0310,u-19,s-27
11-PMUL0310,s-27,u-19
12-PMUL0310,u-19,s-29
13-PMUL0310,s-29,u-11
14-PMUL0310,u-11,s-63
15-PMUL0310,s-63,u-58
16-PMUL0310,u-58,s-58
17-PMUL0310,s-58,u-9
18-PMUL0310,u-9,s-1
19-PMUL0310,s-1,u-47
20-PMUL0310,u-47,s-42
0-SNG01685,u-0,s-17
1-SNG01685,s-17,u-36
2-SNG01685,u-36,s-58
3-SNG01685,s-58,u-0
4-SNG01685,u-0,s-17
5-SNG01685,s-17,u-11
6-SNG01685,u-11,s-5
7-SNG01685,s-5,u-0
8-SNG01685,u-0,s-17
9-SNG01685,s-17,u-0
10-SNG01685,u-0,s-20
11-SNG01685,s-20,u-46
12-SNG01685,u-46,s-41
0-MUL1235,u-24,s-23
1-MUL1235,s-23,u-24
2-MUL1235,u-24,s-23
3-MUL1235,s-23,u-11
4-MUL1235,u-11,s-3
5-MUL1235,s-3,u-56
6-MUL1235,u-56,s-66
7-MUL1235,s-66,u-14
8-MUL1235,u-14,s-25
9-MUL1235,s-25,u-61
10-MUL1235,u-61,s-14
11-MUL1235,s-14,u-9
12-MUL1235,u-9,s-4
13-MUL1235,s-4,u-9
14-MUL1235,u-9,s-2
15-MUL1235,s-2,u-6
16-MUL1235,u-6,s-1
17-MUL1235,s-1,u-47
18-MUL1235,u-47,s-36
0-SNG1188,u-28,s-74
1-SNG1188,s-74,u-48
2-SNG1188,u-48,s-54
3-SNG1188,s-54,u-56
4-SNG1188,u-56,s-52
5-SNG1188,s-52,u-47
6-SNG1188,u-47,s-64
7-SNG1188,s-64,u-47
8-SNG1188,u-47,s-33
0-PMUL1082,u-42,s-77
1-PMUL1082,s-77,u-56
2-PMUL1082,u-56,s-52
3-PMUL1082,s-52,u-0
4-PMUL1082,u-0,s-17
5-PMUL1082,s-17,u-12
6-PMUL1082,u-12,s-17
7-PMUL1082,s-17,u-39
8-PMUL1082,u-39,s-3
9-PMUL1082,s-3,u-46
10-PMUL1082,u-46,s-38
0-PMUL0505,u-0,s-23
1-PMUL0505,s-23,u-23
2-PMUL0505,u-23,s-74
3-PMUL0505,s-74,u-11
4-PMUL0505,u-11,s-3
5-PMUL0505,s-3,u-0
6-PMUL0505,u-0,s-6
7-PMUL0505,s-6,u-0
8-PMUL0505,u-0,s-17
9-PMUL0505,s-17,u-7
10-PMUL0505,u-7,s-17
11-PMUL0505,s-17,u-61
12-PMUL0505,u-61,s-3
0-SNG0037,u-9,s-10
1-SNG0037,s-10,u-9
2-SNG0037,u-9,s-1
3-SNG0037,s-1,u-47
4-SNG0037,u-47,s-41
0-WOZ20191,u-25,s-52
1-WOZ20191,s-52,u-56
2-WOZ20191,u-56,s-52
3-WOZ20191,s-52,u-46
4-WOZ20191,u-46,s-41
0-PMUL4376,u-0,s-61
1-PMUL4376,s-61,u-56
2-PMUL4376,u-56,s-54
3-PMUL4376,s-54,u-14
4-PMUL4376,u-14,s-74
5-PMUL4376,s-74,u-21
6-PMUL4376,u-21,s-29
7-PMUL4376,s-29,u-11
8-PMUL4376,u-11,s-3
9-PMUL4376,s-3,u-51
10-PMUL4376,u-51,s-63
11-PMUL4376,s-63,u-9
12-PMUL4376,u-9,s-6
13-PMUL4376,s-6,u-16
14-PMUL4376,u-16,s-10
15-PMUL4376,s-10,u-16
16-PMUL4376,u-16,s-2
17-PMUL4376,s-2,u-61
18-PMUL4376,u-61,s-1
19-PMUL4376,s-1,u-47
20-PMUL4376,u-47,s-63
21-PMUL4376,s-63,u-46
22-PMUL4376,u-46,s-41
0-PMUL2566,u-15,s-27
1-PMUL2566,s-27,u-21
2-PMUL2566,u-21,s-58
3-PMUL2566,s-58,u-61
4-PMUL2566,u-61,s-72
5-PMUL2566,s-72,u-11
6-PMUL2566,u-11,s-16
7-PMUL2566,s-16,u-28
8-PMUL2566,u-28,s-71
9-PMUL2566,s-71,u-11
10-PMUL2566,u-11,s-3
11-PMUL2566,s-3,u-28
12-PMUL2566,u-28,s-75
13-PMUL2566,s-75,u-41
14-PMUL2566,u-41,s-62
15-PMUL2566,s-62,u-9
16-PMUL2566,u-9,s-1
17-PMUL2566,s-1,u-47
18-PMUL2566,u-47,s-41
0-PMUL3216,u-14,s-73
1-PMUL3216,s-73,u-21
2-PMUL3216,u-21,s-28
3-PMUL3216,s-28,u-11
4-PMUL3216,u-11,s-16
5-PMUL3216,s-16,u-12
6-PMUL3216,u-12,s-3
7-PMUL3216,s-3,u-25
8-PMUL3216,u-25,s-23
9-PMUL3216,s-23,u-29
10-PMUL3216,u-29,s-23
11-PMUL3216,s-23,u-25
12-PMUL3216,u-25,s-23
13-PMUL3216,s-23,u-56
14-PMUL3216,u-56,s-23
15-PMUL3216,s-23,u-11
16-PMUL3216,u-11,s-16
17-PMUL3216,s-16,u-11
18-PMUL3216,u-11,s-4
19-PMUL3216,s-4,u-9
20-PMUL3216,u-9,s-10
21-PMUL3216,s-10,u-10
22-PMUL3216,u-10,s-1
23-PMUL3216,s-1,u-46
24-PMUL3216,u-46,s-50
0-PMUL2787,u-0,s-22
1-PMUL2787,s-22,u-15
2-PMUL2787,u-15,s-27
3-PMUL2787,s-27,u-56
4-PMUL2787,u-56,s-58
5-PMUL2787,s-58,u-17
6-PMUL2787,u-17,s-54
7-PMUL2787,s-54,u-11
8-PMUL2787,u-11,s-16
9-PMUL2787,s-16,u-16
10-PMUL2787,u-16,s-77
11-PMUL2787,s-77,u-56
12-PMUL2787,u-56,s-52
13-PMUL2787,s-52,u-54
14-PMUL2787,u-54,s-47
0-PMUL0516,u-25,s-23
1-PMUL0516,s-23,u-25
2-PMUL0516,u-25,s-23
3-PMUL0516,s-23,u-23
4-PMUL0516,u-23,s-23
5-PMUL0516,s-23,u-25
6-PMUL0516,u-25,s-66
7-PMUL0516,s-66,u-37
8-PMUL0516,u-37,s-23
9-PMUL0516,s-23,u-11
10-PMUL0516,u-11,s-3
11-PMUL0516,s-3,u-0
12-PMUL0516,u-0,s-10
13-PMUL0516,s-10,u-0
14-PMUL0516,u-0,s-48
15-PMUL0516,s-48,u-11
16-PMUL0516,u-11,s-18
17-PMUL0516,s-18,u-61
18-PMUL0516,u-61,s-15
19-PMUL0516,s-15,u-40
20-PMUL0516,u-40,s-5
21-PMUL0516,s-5,u-47
22-PMUL0516,u-47,s-63
23-PMUL0516,s-63,u-47
24-PMUL0516,u-47,s-41
0-SNG0750,u-23,s-23
1-SNG0750,s-23,u-25
2-SNG0750,u-25,s-23
3-SNG0750,s-23,u-56
4-SNG0750,u-56,s-54
5-SNG0750,s-54,u-46
6-SNG0750,u-46,s-41
0-PMUL2731,u-27,s-66
1-PMUL2731,s-66,u-20
2-PMUL2731,u-20,s-69
3-PMUL2731,s-69,u-37
4-PMUL2731,u-37,s-28
5-PMUL2731,s-28,u-38
6-PMUL2731,u-38,s-25
7-PMUL2731,s-25,u-16
8-PMUL2731,u-16,s-74
9-PMUL2731,s-74,u-57
10-PMUL2731,u-57,s-58
11-PMUL2731,s-58,u-9
12-PMUL2731,u-9,s-8
13-PMUL2731,s-8,u-8
14-PMUL2731,u-8,s-1
15-PMUL2731,s-1,u-46
16-PMUL2731,u-46,s-42
0-PMUL1670,u-2,s-18
1-PMUL1670,s-18,u-2
2-PMUL1670,u-2,s-17
3-PMUL1670,s-17,u-8
4-PMUL1670,u-8,s-48
5-PMUL1670,s-48,u-40
6-PMUL1670,u-40,s-22
7-PMUL1670,s-22,u-61
8-PMUL1670,u-61,s-5
9-PMUL1670,s-5,u-34
10-PMUL1670,u-34,s-26
11-PMUL1670,s-26,u-11
12-PMUL1670,u-11,s-3
13-PMUL1670,s-3,u-47
14-PMUL1670,u-47,s-42
0-PMUL1808,u-17,s-28
1-PMUL1808,s-28,u-20
2-PMUL1808,u-20,s-69
3-PMUL1808,s-69,u-41
4-PMUL1808,u-41,s-29
5-PMUL1808,s-29,u-56
6-PMUL1808,u-56,s-54
0-PMUL2981,u-0,s-58
1-PMUL2981,s-58,u-60
2-PMUL2981,u-60,s-61
3-PMUL2981,s-61,u-56
4-PMUL2981,u-56,s-54
5-PMUL2981,s-54,u-56
6-PMUL2981,u-56,s-67
0-SNG1379,u-0,s-10
1-SNG1379,s-10,u-1
2-SNG1379,u-1,s-19
3-SNG1379,s-19,u-7
4-SNG1379,u-7,s-18
5-SNG1379,s-18,u-47
6-SNG1379,u-47,s-36
0-PMUL3994,u-34,s-62
1-PMUL3994,s-62,u-56
2-PMUL3994,u-56,s-54
3-PMUL3994,s-54,u-25
4-PMUL3994,u-25,s-23
5-PMUL3994,s-23,u-11
6-PMUL3994,u-11,s-22
7-PMUL3994,s-22,u-49
8-PMUL3994,u-49,s-22
9-PMUL3994,s-22,u-11
10-PMUL3994,u-11,s-22
11-PMUL3994,s-22,u-9
12-PMUL3994,u-9,s-3
13-PMUL3994,s-3,u-10
14-PMUL3994,u-10,s-1
15-PMUL3994,s-1,u-46
16-PMUL3994,u-46,s-63
0-MUL2549,u-27,s-28
1-MUL2549,s-28,u-20
2-MUL2549,u-20,s-27
3-MUL2549,s-27,u-16
4-MUL2549,u-16,s-29
5-MUL2549,s-29,u-50
6-MUL2549,u-50,s-16
7-MUL2549,s-16,u-11
8-MUL2549,u-11,s-3
9-MUL2549,s-3,u-56
10-MUL2549,u-56,s-61
11-MUL2549,s-61,u-56
12-MUL2549,u-56,s-54
13-MUL2549,s-54,u-47
14-MUL2549,u-47,s-65
0-MUL1108,u-17,s-27
1-MUL1108,s-27,u-15
2-MUL1108,u-15,s-73
3-MUL1108,s-73,u-11
4-MUL1108,u-11,s-21
5-MUL1108,s-21,u-61
6-MUL1108,u-61,s-24
7-MUL1108,s-24,u-26
8-MUL1108,u-26,s-77
9-MUL1108,s-77,u-56
10-MUL1108,u-56,s-56
11-MUL1108,s-56,u-46
12-MUL1108,u-46,s-46
13-MUL1108,s-46,u-60
14-MUL1108,u-60,s-77
15-MUL1108,s-77,u-48
16-MUL1108,u-48,s-77
0-MUL0350,u-0,s-70
1-MUL0350,s-70,u-48
2-MUL0350,u-48,s-23
3-MUL0350,s-23,u-11
4-MUL0350,u-11,s-21
5-MUL0350,s-21,u-41
6-MUL0350,u-41,s-3
7-MUL0350,s-3,u-2
8-MUL0350,u-2,s-48
9-MUL0350,s-48,u-61
10-MUL0350,u-61,s-3
11-MUL0350,s-3,u-47
12-MUL0350,u-47,s-36
0-PMUL2816,u-20,s-29
1-PMUL2816,s-29,u-18
2-PMUL2816,u-18,s-22
3-PMUL2816,s-22,u-56
4-PMUL2816,u-56,s-54
5-PMUL2816,s-54,u-35
6-PMUL2816,u-35,s-73
7-PMUL2816,s-73,u-56
8-PMUL2816,u-56,s-54
9-PMUL2816,s-54,u-9
10-PMUL2816,u-9,s-10
11-PMUL2816,s-10,u-0
12-PMUL2816,u-0,s-1
0-PMUL1997,u-0,s-17
1-PMUL1997,s-17,u-8
2-PMUL1997,u-8,s-20
3-PMUL1997,s-20,u-11
4-PMUL1997,u-11,s-5
5-PMUL1997,s-5,u-17
6-PMUL1997,u-17,s-62
7-PMUL1997,s-62,u-11
8-PMUL1997,u-11,s-13
9-PMUL1997,s-13,u-11
10-PMUL1997,u-11,s-22
11-PMUL1997,s-22,u-11
12-PMUL1997,u-11,s-22
13-PMUL1997,s-22,u-13
14-PMUL1997,u-13,s-4
15-PMUL1997,s-4,u-61
16-PMUL1997,u-61,s-3
17-PMUL1997,s-3,u-54
18-PMUL1997,u-54,s-42
0-PMUL4977,u-0,s-6
1-PMUL4977,s-6,u-6
2-PMUL4977,u-6,s-10
3-PMUL4977,s-10,u-8
4-PMUL4977,u-8,s-17
5-PMUL4977,s-17,u-14
6-PMUL4977,u-14,s-28
7-PMUL4977,s-28,u-38
8-PMUL4977,u-38,s-29
9-PMUL4977,s-29,u-16
10-PMUL4977,u-16,s-22
11-PMUL4977,s-22,u-11
12-PMUL4977,u-11,s-3
13-PMUL4977,s-3,u-51
14-PMUL4977,u-51,s-46
0-MUL1334,u-0,s-69
1-MUL1334,s-69,u-61
2-MUL1334,u-61,s-3
3-MUL1334,s-3,u-25
4-MUL1334,u-25,s-29
5-MUL1334,s-29,u-21
6-MUL1334,u-21,s-58
7-MUL1334,s-58,u-11
8-MUL1334,u-11,s-21
9-MUL1334,s-21,u-13
10-MUL1334,u-13,s-3
11-MUL1334,s-3,u-9
12-MUL1334,u-9,s-10
13-MUL1334,s-10,u-10
14-MUL1334,u-10,s-1
15-MUL1334,s-1,u-46
16-MUL1334,u-46,s-36
0-SNG1218,u-34,s-54
1-SNG1218,s-54,u-11
2-SNG1218,u-11,s-3
3-SNG1218,s-3,u-54
4-SNG1218,u-54,s-41
0-MUL2452,u-26,s-77
1-MUL2452,s-77,u-26
2-MUL2452,u-26,s-62
3-MUL2452,s-62,u-25
4-MUL2452,u-25,s-62
5-MUL2452,s-62,u-25
6-MUL2452,u-25,s-23
7-MUL2452,s-23,u-11
8-MUL2452,u-11,s-21
9-MUL2452,s-21,u-12
10-MUL2452,u-12,s-3
11-MUL2452,s-3,u-9
12-MUL2452,u-9,s-8
13-MUL2452,s-8,u-7
14-MUL2452,u-7,s-1
15-MUL2452,s-1,u-47
16-MUL2452,u-47,s-63
0-SNG1307,u-0,s-48
1-SNG1307,s-48,u-7
2-SNG1307,u-7,s-18
3-SNG1307,s-18,u-0
4-SNG1307,u-0,s-15
5-SNG1307,s-15,u-0
6-SNG1307,u-0,s-63
7-SNG1307,s-63,u-46
8-SNG1307,u-46,s-64
0-SNG01982,u-31,s-67
1-SNG01982,s-67,u-31
2-SNG01982,u-31,s-52
3-SNG01982,s-52,u-47
4-SNG01982,u-47,s-40
0-MUL2068,u-14,s-71
1-MUL2068,s-71,u-17
2-MUL2068,u-17,s-26
3-MUL2068,s-26,u-56
4-MUL2068,u-56,s-14
5-MUL2068,s-14,u-12
6-MUL2068,u-12,s-14
7-MUL2068,s-14,u-13
8-MUL2068,u-13,s-55
9-MUL2068,s-55,u-0
10-MUL2068,u-0,s-6
11-MUL2068,s-6,u-42
12-MUL2068,u-42,s-17
13-MUL2068,s-17,u-61
14-MUL2068,u-61,s-5
15-MUL2068,s-5,u-46
16-MUL2068,u-46,s-65
0-SNG02094,u-30,s-52
1-SNG02094,s-52,u-56
2-SNG02094,u-56,s-67
3-SNG02094,s-67,u-47
4-SNG02094,u-47,s-65
5-SNG02094,s-65,u-47
6-SNG02094,u-47,s-33
0-MUL1366,u-20,s-73
1-MUL1366,s-73,u-36
2-MUL1366,u-36,s-29
3-MUL1366,s-29,u-11
4-MUL1366,u-11,s-28
5-MUL1366,s-28,u-13
6-MUL1366,u-13,s-3
7-MUL1366,s-3,u-25
8-MUL1366,u-25,s-69
9-MUL1366,s-69,u-24
10-MUL1366,u-24,s-69
11-MUL1366,s-69,u-37
12-MUL1366,u-37,s-23
13-MUL1366,s-23,u-58
14-MUL1366,u-58,s-54
15-MUL1366,s-54,u-9
16-MUL1366,u-9,s-1
17-MUL1366,s-1,u-47
